word,translation,phonetic,sentence,type_word
nationality,"n.国籍,国家","{""uk"": ""ˌnæʃəˈnæləti"", ""us"": ""ˌnæʃəˈnæləti""}","[{""cn_sentence"":""您的国籍是哪里？"",""origin_sentence"":""What is your nationality?""},{""cn_sentence"":""这家酒店有来自许多不同国家的客人。"",""origin_sentence"":""The hotel has guests of many different nationalities.""},{""cn_sentence"":""他申请了法国国籍。"",""origin_sentence"":""He applied for French nationality.""}]"
job,"n.工作,职位","{""uk"": ""dʒɒb"", ""us"": ""dʒɑːb""}","[{""cn_sentence"":""她有了一份新工作。"",""origin_sentence"":""She has a new job.""},{""cn_sentence"":""他正在找工作。"",""origin_sentence"":""He is looking for a job.""},{""cn_sentence"":""这不是一件容易的工作。"",""origin_sentence"":""It's not an easy job.""}]"
keyboard,n.键盘,"{""uk"": ""ˈkiːbɔːd"", ""us"": ""ˈkiːbɔːrd""}","[{""cn_sentence"":""我的键盘坏了。"",""origin_sentence"":""My keyboard is not working.""},{""cn_sentence"":""他用电脑键盘打出了那份报告。"",""origin_sentence"":""He typed the report on his computer keyboard.""},{""cn_sentence"":""这台钢琴的键盘上有88个键。"",""origin_sentence"":""The piano has 88 keys on its keyboard.""}]"
operator,"n.操作员,接线员,运营商","{""uk"": ""ˈɒpəreɪtə(r)"", ""us"": ""ˈɑːpəreɪtər""}","[{""cn_sentence"":""请拨100找接线员。"",""origin_sentence"":""Dial 100 for the operator.""},{""cn_sentence"":""他是一家工厂的机器操作员。"",""origin_sentence"":""He is a machine operator in a factory.""},{""cn_sentence"":""你用哪家移动通信运营商？"",""origin_sentence"":""Which mobile phone operator do you use?""}]"
engineer,"n.工程师,设计师","{""uk"": ""ˌendʒɪˈnɪə(r)"", ""us"": ""ˌendʒɪˈnɪr""}","[{""cn_sentence"":""我父亲是一名软件工程师。"",""origin_sentence"":""My father is a software engineer.""},{""cn_sentence"":""这位工程师设计了那座新桥。"",""origin_sentence"":""The engineer designed the new bridge.""},{""cn_sentence"":""她正在学习，希望成为一名工程师。"",""origin_sentence"":""She is studying to be an engineer.""}]"
policeman,n.警察（男）,"{""uk"": ""pəˈliːsmən"", ""us"": ""pəˈliːsmən""}","[{""cn_sentence"":""那位警察正在指挥交通。"",""origin_sentence"":""The policeman is directing traffic.""},{""cn_sentence"":""他小时候想当一名警察。"",""origin_sentence"":""He wanted to be a policeman when he was a child.""},{""cn_sentence"":""一名警察要求看我的驾照。"",""origin_sentence"":""A policeman asked to see my driver's license.""}]"
policewoman,n.警察（女）,"{""uk"": ""pəˈliːswʊmən"", ""us"": ""pəˈliːswʊmən""}","[{""cn_sentence"":""那位女警记录了我的陈述。"",""origin_sentence"":""The policewoman took down my statement.""},{""cn_sentence"":""她是这个镇上的第一位女警察。"",""origin_sentence"":""She is the first policewoman in this town.""},{""cn_sentence"":""那位女警从树上救下了那只猫。"",""origin_sentence"":""The policewoman rescued the cat from the tree.""}]"
taxi driver,n.出租车司机,"{""uk"": ""ˈtæksi ˈdraɪvə(r)"", ""us"": ""ˈtæksi ˈdraɪvər""}","[{""cn_sentence"":""那位出租车司机对这个城市非常熟悉。"",""origin_sentence"":""The taxi driver knew the city very well.""},{""cn_sentence"":""他晚上开出租车。"",""origin_sentence"":""He works as a taxi driver at night.""},{""cn_sentence"":""我让出租车司机送我去机场。"",""origin_sentence"":""I asked the taxi driver to take me to the airport.""}]"
air hostess,n.空姐,"{""uk"": ""eə(r) ˈhəʊstəs"", ""us"": ""er ˈhoʊstəs""}","[{""cn_sentence"":""空姐为我们提供了饮料。"",""origin_sentence"":""The air hostess served us drinks.""},{""cn_sentence"":""她正在接受空乘培训。"",""origin_sentence"":""She is training to be an air hostess.""},{""cn_sentence"":""如果您需要任何东西，请按呼叫按钮找空姐。"",""origin_sentence"":""If you need anything, just press the call button for the air hostess.""}]"
postman,n.邮递员;邮差,"{""uk"": ""ˈpəʊstmən"", ""us"": ""ˈpoʊstmən""}","[{""cn_sentence"":""邮递员每天早上送信。"",""origin_sentence"":""The postman delivers letters every morning.""},{""cn_sentence"":""他当邮递员已经二十多年了。"",""origin_sentence"":""He has been a postman for over twenty years.""},{""cn_sentence"":""邮递员先生，今天有我的信吗？"",""origin_sentence"":""Is there any mail for me today, Mr. Postman?""}]"
nurse,n.护士;v.护理;看护,"{""uk"": ""nɜːs"", ""us"": ""nɜːrs""}","[{""cn_sentence"":""护士正在照顾病人。"",""origin_sentence"":""The nurse is looking after the patient.""},{""cn_sentence"":""她决定成为一名护士来帮助他人。"",""origin_sentence"":""She decided to become a nurse to help people.""},{""cn_sentence"":""他悉心照料他生病的母亲，直到她康复。"",""origin_sentence"":""He nursed his sick mother back to health.""}]"
mechanic,n.机械工;技工;机修工,"{""uk"": ""məˈkænɪk"", ""us"": ""məˈkænɪk""}","[{""cn_sentence"":""技工正在修理我的汽车。"",""origin_sentence"":""The mechanic is fixing my car.""},{""cn_sentence"":""他是一名飞机维修技工。"",""origin_sentence"":""He is an aircraft mechanic.""},{""cn_sentence"":""我们需要找一个技术好的机修工。"",""origin_sentence"":""We need to find a skilled mechanic.""}]"
hairdresser,n.理发师;发型师,"{""uk"": ""ˈheədressə(r)"", ""us"": ""herdresər""}","[{""cn_sentence"":""我要去理发师那里剪个新发型。"",""origin_sentence"":""I'm going to the hairdresser to get a new haircut.""},{""cn_sentence"":""我的理发师非常了解我想要什么样的发型。"",""origin_sentence"":""My hairdresser knows exactly what I want.""},{""cn_sentence"":""她在城里最好的理发沙龙工作。"",""origin_sentence"":""She works at the best hairdressing salon in town.""}]"
housewife,n.家庭主妇,"{""uk"": ""ˈhaʊswaɪf"", ""us"": ""ˈhaʊswaɪf""}","[{""cn_sentence"":""她以前是一名老师，现在是一名家庭主妇。"",""origin_sentence"":""She used to be a teacher, but now she is a housewife.""},{""cn_sentence"":""这位家庭主妇把房子打理得井井有条。"",""origin_sentence"":""The housewife keeps the house in perfect order.""},{""cn_sentence"":""作为一名家庭主妇是一项全职工作。"",""origin_sentence"":""Being a housewife is a full-time job.""}]"
milkman,n.送奶工,"{""uk"": ""ˈmɪlkmən"", ""us"": ""ˈmɪlkmən""}","[{""cn_sentence"":""送奶工每天黎明时分把牛奶送到我们家门口。"",""origin_sentence"":""The milkman delivers milk to our doorstep every dawn.""},{""cn_sentence"":""我小时候，送奶工还用马奶车配送。"",""origin_sentence"":""When I was a child, the milkman still delivered with a horse-drawn cart.""},{""cn_sentence"":""我们每周给送奶工付一次钱。"",""origin_sentence"":""We pay the milkman once a week.""}]"
hello,int.喂;你好,"{""uk"": ""həˈləʊ"", ""us"": ""həˈloʊ""}","[{""cn_sentence"":""你好，请问你是李先生吗？"",""origin_sentence"":""Hello, are you Mr. Li?""},{""cn_sentence"":""他礼貌地向每个人问好。"",""origin_sentence"":""He said hello politely to everyone.""},{""cn_sentence"":""拿起电话时，先说“喂”。"",""origin_sentence"":""You say 'hello' when you pick up the phone.""}]"
hi,int.嗨;你好,"{""uk"": ""haɪ"", ""us"": ""haɪ""}","[{""cn_sentence"":""嗨，汤姆，好久不见！"",""origin_sentence"":""Hi, Tom! Long time no see!""},{""cn_sentence"":""她友好地向我挥手说“嗨”。"",""origin_sentence"":""She waved and said 'hi' to me in a friendly way.""},{""cn_sentence"":""嗨，你好吗？"",""origin_sentence"":""Hi, how are you?""}]"
how,adv.如何;怎样;多么,"{""uk"": ""haʊ"", ""us"": ""haʊ""}","[{""cn_sentence"":""这个怎么用？"",""origin_sentence"":""How do you use this?""},{""cn_sentence"":""她不知道该怎么做。"",""origin_sentence"":""She didn't know how to do it.""},{""cn_sentence"":""多么美丽的一天啊！"",""origin_sentence"":""How beautiful the day is!""}]"
today,adv.今天;现今;n.今天;当今,"{""uk"": ""təˈdeɪ"", ""us"": ""təˈdeɪ""}","[{""cn_sentence"":""今天我有很多工作要做。"",""origin_sentence"":""I have a lot of work to do today.""},{""cn_sentence"":""今天的天气怎么样？"",""origin_sentence"":""What's the weather like today?""},{""cn_sentence"":""今天的新闻很重要。"",""origin_sentence"":""Today's news is very important.""}]"
well,adv.好;很好地;adj.健康的;n.井;int.嗯;好吧,"{""uk"": ""wel"", ""us"": ""wel""}","[{""cn_sentence"":""她英语说得很好。"",""origin_sentence"":""She speaks English very well.""},{""cn_sentence"":""我希望你一切都好。"",""origin_sentence"":""I hope you are well.""},{""cn_sentence"":""嗯，我想我们该走了。"",""origin_sentence"":""Well, I think we should go now.""}]"
fine,adj.好的;晴朗的;健康的;精致的; n.罚款; vt.罚款,"{""uk"": ""faɪn"", ""us"": ""faɪn""}","[{""cn_sentence"":""那是个好主意。"",""origin_sentence"":""That's a fine idea.""},{""cn_sentence"":""今天天气晴朗。"",""origin_sentence"":""The weather is fine today.""},{""cn_sentence"":""他因乱扔垃圾被罚款。"",""origin_sentence"":""He was fined for littering.""}]"
thanks,int.谢谢; n.感谢,"{""uk"": ""θæŋks"", ""us"": ""θæŋks""}","[{""cn_sentence"":""谢谢你的帮助。"",""origin_sentence"":""Thanks for your help.""},{""cn_sentence"":""非常感谢你的礼物。"",""origin_sentence"":""Many thanks for the gift.""},{""cn_sentence"":""她向众人表达了她的谢意。"",""origin_sentence"":""She expressed her thanks to everyone.""}]"
goodbye,int.再见; n.告别,"{""uk"": ""ˌɡʊdˈbaɪ"", ""us"": ""ˌɡʊdˈbaɪ""}","[{""cn_sentence"":""再见！明天见。"",""origin_sentence"":""Goodbye! See you tomorrow.""},{""cn_sentence"":""告别总是很难。"",""origin_sentence"":""It's always hard to say goodbye.""},{""cn_sentence"":""他们向朋友们挥手告别。"",""origin_sentence"":""They waved goodbye to their friends.""}]"
see,vt.看见;理解;领会;拜会,"{""uk"": ""siː"", ""us"": ""siː""}","[{""cn_sentence"":""我能看见树上有一只鸟。"",""origin_sentence"":""I can see a bird in the tree.""},{""cn_sentence"":""你明白我的意思吗？"",""origin_sentence"":""Do you see what I mean?""},{""cn_sentence"":""我们今晚去看电影吧。"",""origin_sentence"":""Let's go see a movie tonight.""}]"
fat,adj.胖的;肥的;富含的; n.脂肪;肥肉,"{""uk"": ""fæt"", ""us"": ""fæt""}","[{""cn_sentence"":""他最近有点发胖了。"",""origin_sentence"":""He has gotten a bit fat recently.""},{""cn_sentence"":""这种肉脂肪太多了。"",""origin_sentence"":""This meat has too much fat.""},{""cn_sentence"":""这本薄薄的书富含信息。"",""origin_sentence"":""This thin book is fat with information.""}]"
woman,n.女人;妇女;成年女子,"{""uk"": ""ˈwʊmən"", ""us"": ""ˈwʊmən""}","[{""cn_sentence"":""那位女士是一名医生。"",""origin_sentence"":""That woman is a doctor.""},{""cn_sentence"":""一位年轻女士向我问路。"",""origin_sentence"":""A young woman asked me for directions.""},{""cn_sentence"":""她是一位坚强而独立的女性。"",""origin_sentence"":""She is a strong and independent woman.""}]"
thin,adj.瘦的;薄的;稀的; vi.变薄;变细,"{""uk"": ""θɪn"", ""us"": ""θɪn""}","[{""cn_sentence"":""他又高又瘦。"",""origin_sentence"":""He is tall and thin.""},{""cn_sentence"":""请给我一本薄一点的书。"",""origin_sentence"":""Please give me a thin book.""},{""cn_sentence"":""这汤太稀了。"",""origin_sentence"":""The soup is too thin.""}]"
tall,adj.高的;身材高的;夸大的,"{""uk"": ""tɔːl"", ""us"": ""tɔːl""}","[{""cn_sentence"":""我哥哥个子很高。"",""origin_sentence"":""My brother is very tall.""},{""cn_sentence"":""那是一栋很高的建筑。"",""origin_sentence"":""That is a tall building.""},{""cn_sentence"":""他讲了一个夸张的故事。"",""origin_sentence"":""He told a tall story.""}]"
short,adj.短的;矮的;不足的; adv.突然地,"{""uk"": ""ʃɔːt"", ""us"": ""ʃɔːrt""}","[{""cn_sentence"":""她留着短发。"",""origin_sentence"":""She has short hair.""},{""cn_sentence"":""他太矮了，够不到书架顶层的书。"",""origin_sentence"":""He is too short to reach the book on the top shelf.""},{""cn_sentence"":""我们时间不多了。"",""origin_sentence"":""We are running short on time.""}]"
dirty,adj.脏的;卑鄙的; vt.弄脏,"{""uk"": ""ˈdɜːti"", ""us"": ""ˈdɜːrti""}","[{""cn_sentence"":""你的手很脏，去洗洗。"",""origin_sentence"":""Your hands are dirty, go wash them.""},{""cn_sentence"":""别玩卑鄙的手段。"",""origin_sentence"":""Don't play dirty tricks.""},{""cn_sentence"":""请不要把我的新衬衫弄脏。"",""origin_sentence"":""Please don't dirty my new shirt.""}]"
clean,adj.干净的；纯洁的；v.打扫，清扫,"{""uk"": ""kliːn"", ""us"": ""kliːn""}","[{""cn_sentence"":""请打扫你的房间。"",""origin_sentence"":""Please clean your room.""},{""cn_sentence"":""这水很干净。"",""origin_sentence"":""The water is clean.""},{""cn_sentence"":""她把她的房子保持得非常干净。"",""origin_sentence"":""She keeps her house very clean.""}]"
hot,adj.热的；辣的；流行的,"{""uk"": ""hɒt"", ""us"": ""hɑːt""}","[{""cn_sentence"":""今天天气很热。"",""origin_sentence"":""The weather is very hot today.""},{""cn_sentence"":""我喜欢辣的食物。"",""origin_sentence"":""I like hot food.""},{""cn_sentence"":""这是一个热门话题。"",""origin_sentence"":""This is a hot topic.""}]"
cold,adj.冷的；寒冷的；n.感冒；寒冷,"{""uk"": ""kəʊld"", ""us"": ""koʊld""}","[{""cn_sentence"":""外面很冷。"",""origin_sentence"":""It's cold outside.""},{""cn_sentence"":""我感冒了。"",""origin_sentence"":""I have a cold.""},{""cn_sentence"":""她冷冷地看了我一眼。"",""origin_sentence"":""She gave me a cold look.""}]"
old,adj.老的；旧的；...岁的,"{""uk"": ""əʊld"", ""us"": ""oʊld""}","[{""cn_sentence"":""我的爷爷很老了。"",""origin_sentence"":""My grandfather is very old.""},{""cn_sentence"":""这是一本旧书。"",""origin_sentence"":""This is an old book.""},{""cn_sentence"":""他十岁了。"",""origin_sentence"":""He is ten years old.""}]"
young,adj.年轻的；幼小的,"{""uk"": ""jʌŋ"", ""us"": ""jʌŋ""}","[{""cn_sentence"":""她是一位年轻的老师。"",""origin_sentence"":""She is a young teacher.""},{""cn_sentence"":""小树需要更多的照顾。"",""origin_sentence"":""A young tree needs more care.""},{""cn_sentence"":""他太年轻了，还不能开车。"",""origin_sentence"":""He is too young to drive.""}]"
busy,adj.忙碌的；繁忙的；热闹的,"{""uk"": ""ˈbɪzi"", ""us"": ""ˈbɪzi""}","[{""cn_sentence"":""我正忙于工作。"",""origin_sentence"":""I am busy with my work.""},{""cn_sentence"":""这条街在周末很热闹。"",""origin_sentence"":""The street is busy on weekends.""},{""cn_sentence"":""她的日程排得很满。"",""origin_sentence"":""She has a busy schedule.""}]"
lazy,adj.懒惰的；怠惰的,"{""uk"": ""ˈleɪzi"", ""us"": ""ˈleɪzi""}","[{""cn_sentence"":""他是个懒惰的学生。"",""origin_sentence"":""He is a lazy student.""},{""cn_sentence"":""懒猫正在沙发上睡觉。"",""origin_sentence"":""The lazy cat is sleeping on the sofa.""},{""cn_sentence"":""别那么懒！"",""origin_sentence"":""Don't be so lazy!""}]"
whose,pron.谁的（关系代词）,"{""uk"": ""huːz"", ""us"": ""huːz""}","[{""cn_sentence"":""这是谁的书？"",""origin_sentence"":""Whose book is this?""},{""cn_sentence"":""我认识一个人，他的妻子是医生。"",""origin_sentence"":""I know a man whose wife is a doctor.""},{""cn_sentence"":""桌上的这些钥匙是谁的？"",""origin_sentence"":""Whose keys are these on the table?""}]"
blue,adj.蓝色的；忧郁的；n.蓝色,"{""uk"": ""bluː"", ""us"": ""bluː""}","[{""cn_sentence"":""天空是蓝色的。"",""origin_sentence"":""The sky is blue.""},{""cn_sentence"":""她穿了一条蓝色的裙子。"",""origin_sentence"":""She wore a blue dress.""},{""cn_sentence"":""他今天感觉有点忧郁。"",""origin_sentence"":""He feels a little blue today.""}]"
